1403636580.813555 -0.010760 0.014840 -0.163372 0.841775 0.045771 0.536183 -0.042758
1403636580.913555 -0.003623 0.016021 -0.085323 0.833273 0.051678 0.548985 -0.040007
1403636581.013556 0.001278 0.017309 -0.010095 0.823551 0.066885 0.560281 -0.058105
1403636581.113555 0.007464 0.017703 0.054984 0.817335 0.065857 0.569005 -0.062135
1403636581.213556 0.012552 0.016502 0.109456 0.809957 0.058709 0.580126 -0.063063
1403636581.313555 0.015112 0.014490 0.148503 0.801629 0.055912 0.591680 -0.064643
1403636581.413555 0.015592 0.010826 0.157044 0.799271 0.057884 0.594612 -0.065206
1403636581.513556 0.014219 0.008008 0.131090 0.804021 0.062213 0.588169 -0.061129
1403636581.613555 0.009391 0.007332 0.080739 0.809922 0.060256 0.580382 -0.059603
1403636581.713556 0.005831 0.005428 0.018393 0.814122 0.060058 0.574629 -0.058309
1403636581.813555 -0.002154 0.005625 -0.046130 0.813530 0.056084 0.576456 -0.052174
1403636581.913555 -0.010101 0.005597 -0.111631 0.811526 0.056918 0.578729 -0.057086
1403636582.013556 -0.012845 0.004944 -0.174334 0.818900 0.059973 0.567039 -0.065371
1403636582.113555 -0.016961 0.006935 -0.222671 0.828754 0.062003 0.552561 -0.063232
1403636582.213556 -0.020482 0.011322 -0.247134 0.835550 0.070784 0.539895 -0.073210
1403636582.313555 -0.019916 0.014467 -0.237274 0.837909 0.073524 0.535485 -0.075882
1403636582.413555 -0.018733 0.017277 -0.194496 0.833496 0.072997 0.542059 -0.078283
1403636582.513556 -0.015938 0.017951 -0.135044 0.825428 0.072655 0.554391 -0.077728
1403636582.613555 -0.013373 0.017048 -0.069214 0.820920 0.074748 0.560846 -0.077169
1403636582.713556 -0.010932 0.013763 -0.002807 0.818772 0.070966 0.564921 -0.073759
1403636582.813555 -0.005628 0.009185 0.061785 0.815081 0.062773 0.571470 -0.071588
1403636582.913555 -0.001258 0.003887 0.123351 0.807529 0.051807 0.583652 -0.067562
1403636583.013556 -0.001071 -0.000663 0.170079 0.797686 0.047388 0.597626 -0.065534
1403636583.113555 -0.001946 -0.003319 0.188505 0.792905 0.046983 0.604343 -0.062162
1403636583.213556 -0.002012 -0.005826 0.174140 0.793199 0.049741 0.604060 -0.058929
1403636583.313555 -0.001799 -0.004653 0.134616 0.794819 0.050421 0.602040 -0.057169
1403636583.413555 -0.001250 -0.005558 0.076594 0.796561 0.053538 0.599043 -0.061417
1403636583.513556 -0.001887 -0.007378 0.011299 0.798916 0.060068 0.594851 -0.065406
1403636583.613555 -0.002380 -0.009014 -0.058131 0.803541 0.065148 0.588048 -0.065399
1403636583.713556 -0.005318 -0.007312 -0.126311 0.814723 0.065320 0.571747 -0.071174
1403636583.813555 -0.009461 -0.007644 -0.184751 0.826764 0.064229 0.553580 -0.076719
1403636583.913555 -0.013749 -0.006982 -0.231262 0.833480 0.067812 0.543296 -0.074444
1403636584.013556 -0.018633 -0.005089 -0.258622 0.835069 0.075719 0.539575 -0.076063
