1413393890.655760527 0.14868 0.11893 0.30489 0.77317 -0.06307 0.62522 0.08564
1413393890.755760431 0.16199 0.14095 0.30517 0.78177 -0.06028 0.61475 0.08537
1413393890.855760574 0.17129 0.16422 0.30895 0.79032 -0.06031 0.60344 0.08722
1413393891.055760384 0.18561 0.21389 0.32909 0.79733 -0.06031 0.59346 0.09188
1413393891.255760431 0.20277 0.26899 0.35915 0.79570 -0.06272 0.59525 0.09276
1413393891.355760574 0.21170 0.29658 0.36146 0.77726 -0.06095 0.61878 0.09624
1413393891.455760479 0.21552 0.32547 0.35338 0.73846 -0.05838 0.66440 0.09921
1413393891.555760384 0.20274 0.35848 0.33920 0.71303 -0.05783 0.69108 0.10323
1413393891.755760431 0.09896 0.44383 0.31658 0.71210 -0.05716 0.69085 0.11122
1413393891.855760574 0.00125 0.49396 0.31775 0.72243 -0.05128 0.68161 0.10426
1413393891.955760479 -0.13903 0.53327 0.32940 0.75138 -0.03636 0.65427 0.07774
1413393892.055760384 -0.28319 0.57660 0.33973 0.78275 -0.03455 0.61761 0.06830
1413393892.155760527 -0.43104 0.62171 0.35550 0.80274 -0.03420 0.59173 0.06548
1413393892.255760431 -0.57646 0.66930 0.37236 0.81173 -0.03390 0.57921 0.06675
1413393892.355760574 -0.71771 0.71485 0.38153 0.81626 -0.03445 0.57281 0.06643
1413393892.455760479 -0.85086 0.76595 0.37926 0.82007 -0.03691 0.56701 0.06802
1413393892.555760384 -0.97778 0.81430 0.36629 0.82239 -0.03876 0.56334 0.06947
1413393892.655760527 -1.10601 0.84856 0.34774 0.82979 -0.03481 0.55296 0.06686
1413393892.755760431 -1.21950 0.90312 0.32427 0.84308 -0.03902 0.53181 0.06977
1413393892.855760574 -1.31880 0.96283 0.30271 0.85705 -0.04361 0.50803 0.07387
1413393892.955760479 -1.39926 1.02343 0.28926 0.86884 -0.04745 0.48692 0.07596
1413393893.055760384 -1.45387 1.07797 0.28055 0.87521 -0.04815 0.47499 0.07790
1413393893.155760527 -1.48082 1.13063 0.27749 0.87453 -0.04911 0.47607 0.07837
1413393893.255760431 -1.48212 1.18096 0.27856 0.86795 -0.04855 0.48766 0.08061
1413393893.355760574 -1.45999 1.22838 0.28388 0.86263 -0.05555 0.49706 0.07562
1413393893.455760479 -1.41901 1.27054 0.29397 0.85838 -0.06359 0.50455 0.06754
1413393893.555760384 -1.36363 1.30589 0.30625 0.85696 -0.06690 0.50780 0.05737
1413393893.655760527 -1.29485 1.33633 0.31969 0.85606 -0.06891 0.51018 0.04607
1413393893.755760431 -1.20988 1.36003 0.33364 0.85355 -0.07296 0.51445 0.03834
1413393893.855760574 -1.11102 1.37444 0.35152 0.84679 -0.07298 0.52557 0.03742
1413393893.955760479 -1.00166 1.37959 0.37143 0.83521 -0.06866 0.54408 0.04106
1413393894.055760384 -0.88652 1.37807 0.39160 0.82750 -0.06518 0.55604 0.04259
1413393894.155760527 -0.76788 1.36960 0.41284 0.82433 -0.06423 0.56096 0.04097
1413393894.255760431 -0.64615 1.35559 0.43441 0.82348 -0.06500 0.56226 0.03905
1413393894.355760574 -0.52332 1.33579 0.45196 0.82282 -0.06591 0.56330 0.03613
1413393894.455760479 -0.39930 1.30784 0.45203 0.82249 -0.06344 0.56386 0.03946
1413393894.555760384 -0.27354 1.27650 0.43771 0.82068 -0.05935 0.56666 0.04312
1413393894.655760527 -0.14684 1.23752 0.41483 0.81888 -0.05590 0.56917 0.04852
1413393894.755760431 -0.01910 1.19734 0.39288 0.81725 -0.05279 0.57161 0.05077
1413393894.855760574 0.10690 1.15178 0.37344 0.81606 -0.05231 0.57332 0.05115
1413393894.955760479 0.23262 1.10846 0.35928 0.81137 -0.04911 0.58010 0.05255
1413393895.055760384 0.35601 1.06563 0.34959 0.80454 -0.04569 0.58980 0.05262
1413393895.155760527 0.47490 1.02149 0.34201 0.80434 -0.04268 0.59015 0.05414
1413393895.255760431 0.58862 0.97690 0.33710 0.80744 -0.04141 0.58601 0.05400
1413393895.355760574 0.69933 0.93169 0.33016 0.80563 -0.04006 0.58853 0.05461
1413393895.455760479 0.80572 0.88315 0.31517 0.80307 -0.04002 0.59184 0.05663
1413393895.555760384 0.90725 0.83303 0.29368 0.80196 -0.04565 0.59251 0.06085
1413393895.655760527 1.00424 0.78431 0.27467 0.80140 -0.05548 0.59171 0.06752
1413393895.755760431 1.09541 0.73590 0.26088 0.79652 -0.06700 0.59551 0.08022
1413393895.855760574 1.18236 0.68862 0.25078 0.79101 -0.08473 0.59846 0.09474
1413393895.955760479 1.26124 0.64834 0.24298 0.78692 -0.10771 0.59734 0.11112
1413393896.055760384 1.33112 0.61319 0.23672 0.78388 -0.13314 0.59172 0.13295
1413393896.155760527 1.39742 0.58395 0.23227 0.77684 -0.16128 0.58856 0.15528
1413393896.255760431 1.46467 0.56993 0.23067 0.76549 -0.18510 0.59078 0.17535
1413393896.355760574 1.52928 0.56936 0.23040 0.75385 -0.20615 0.59401 0.19070
1413393896.455760479 1.58135 0.57231 0.23642 0.73958 -0.23963 0.59714 0.19753
1413393896.555760384 1.62123 0.57975 0.24608 0.73096 -0.27945 0.59083 0.19626
1413393896.655760527 1.65154 0.58557 0.25747 0.72608 -0.31751 0.57772 0.19555
1413393896.755760431 1.67022 0.58506 0.27318 0.71759 -0.35851 0.56351 0.19747
