1413393890.655761 0.139610 0.124864 0.307818 0.778214 -0.036459 0.624927 0.050198 
1413393890.755760 0.150931 0.147493 0.308528 0.786523 -0.033458 0.614602 0.050267 
1413393890.855761 0.158061 0.170892 0.312983 0.794883 -0.033190 0.603567 0.052594 
1413393891.055760 0.168527 0.220562 0.334301 0.801857 -0.033235 0.593752 0.058127 
1413393891.255760 0.182016 0.275845 0.365292 0.800210 -0.036627 0.595582 0.060037 
1413393891.355761 0.189677 0.303978 0.368012 0.782078 -0.036555 0.618822 0.063844 
1413393891.455760 0.191737 0.332936 0.360398 0.743620 -0.036558 0.664287 0.066455 
1413393891.555760 0.176930 0.364728 0.346970 0.718141 -0.038033 0.691208 0.071123 
1413393891.755760 0.070625 0.443657 0.325976 0.715667 -0.040393 0.692268 0.083392 
1413393891.855761 -0.026537 0.489477 0.327475 0.725075 -0.036963 0.682981 0.080231 
1413393891.955760 -0.155257 0.531768 0.335601 0.751410 -0.031289 0.655514 0.068595 
1413393892.055760 -0.301483 0.570162 0.346508 0.782966 -0.028129 0.618706 0.058110 
1413393892.155761 -0.449240 0.612558 0.361981 0.802723 -0.028148 0.593011 0.056399 
1413393892.255760 -0.594307 0.658169 0.378669 0.811570 -0.028461 0.580601 0.058715 
1413393892.355761 -0.737455 0.696887 0.388601 0.816295 -0.027492 0.574185 0.056725 
1413393892.455760 -0.874228 0.738006 0.386766 0.820362 -0.027301 0.568435 0.056053 
1413393892.555760 -1.003455 0.777449 0.374282 0.822869 -0.027470 0.564771 0.056266 
1413393892.655761 -1.126177 0.828205 0.355602 0.830015 -0.030024 0.553772 0.059245 
1413393892.755760 -1.239271 0.883479 0.332224 0.843300 -0.034805 0.532622 0.062826 
1413393892.855761 -1.338090 0.944592 0.311707 0.857449 -0.039997 0.508514 0.067787 
1413393892.955760 -1.416797 1.011482 0.299077 0.869278 -0.045875 0.486861 0.072225 
1413393893.055760 -1.471889 1.068063 0.289847 0.875477 -0.047244 0.475077 0.074896 
1413393893.155761 -1.499842 1.121099 0.286630 0.874777 -0.048025 0.476247 0.075152 
1413393893.255760 -1.500731 1.172782 0.287480 0.868169 -0.047550 0.487864 0.077527 
1413393893.355761 -1.479191 1.220633 0.293175 0.862904 -0.054241 0.497245 0.072123 
1413393893.455760 -1.437753 1.264296 0.303451 0.858525 -0.062891 0.504765 0.064744 
1413393893.555760 -1.381564 1.300655 0.315968 0.857023 -0.067044 0.507854 0.055685 
1413393893.655761 -1.312217 1.330891 0.329148 0.856009 -0.069526 0.510276 0.045085 
1413393893.755760 -1.227040 1.353710 0.343201 0.853484 -0.073645 0.514537 0.037318 
1413393893.855761 -1.127409 1.367272 0.360856 0.846607 -0.074022 0.525739 0.037096 
1413393893.955760 -1.017611 1.371693 0.380850 0.835040 -0.069837 0.544204 0.040901 
1413393894.055760 -0.901956 1.368642 0.400710 0.827269 -0.066842 0.556126 0.043379 
1413393894.155761 -0.783069 1.360365 0.421952 0.824143 -0.065897 0.560968 0.041962 
1413393894.255760 -0.661820 1.345305 0.443715 0.823325 -0.066581 0.562241 0.039843 
1413393894.355761 -0.538796 1.324401 0.460969 0.822619 -0.067696 0.563301 0.037513 
1413393894.455760 -0.415061 1.295607 0.460737 0.822206 -0.065279 0.563952 0.040926 
1413393894.555760 -0.289807 1.263850 0.446368 0.820400 -0.061151 0.566769 0.044477 
1413393894.655761 -0.163483 1.226705 0.424083 0.818706 -0.057153 0.569273 0.048812 
1413393894.755760 -0.037045 1.187972 0.403240 0.817238 -0.053603 0.571610 0.050113 
1413393894.855761 0.089584 1.145862 0.385053 0.816259 -0.052178 0.573256 0.048747 
1413393894.955760 0.215274 1.102143 0.371666 0.811698 -0.048911 0.579875 0.049994 
1413393895.055760 0.337687 1.057913 0.363063 0.805014 -0.045454 0.589392 0.050034 
1413393895.155761 0.456988 1.013698 0.356102 0.804934 -0.042352 0.589616 0.051385 
1413393895.255760 0.571503 0.968971 0.351486 0.808137 -0.041109 0.585328 0.051146 
