1403636860.701666594 -0.00098 -0.09518 0.10974 0.85764 0.02419 0.51245 -0.03570
1403636860.901666403 -0.00676 -0.09699 0.12153 0.85851 0.03520 0.51088 -0.02686
1403636861.001666546 -0.00540 -0.09753 0.16526 0.85671 0.03919 0.51364 -0.02612
1403636861.101666451 -0.00135 -0.09809 0.22345 0.84951 0.03881 0.52552 -0.02566
1403636861.201666594 0.00453 -0.09901 0.28606 0.83745 0.03983 0.54441 -0.02670
1403636861.301666498 0.01059 -0.10003 0.34762 0.82392 0.03982 0.56459 -0.02842
1403636861.401666403 0.02353 -0.10044 0.39158 0.81277 0.03623 0.58071 -0.02930
1403636861.501666546 0.01498 -0.10522 0.42412 0.80555 0.03367 0.59090 -0.02828
1403636861.701666594 0.01412 -0.10954 0.37885 0.81190 0.03306 0.58223 -0.02709
1403636861.801666498 0.01155 -0.10915 0.32642 0.81849 0.03568 0.57280 -0.02650
1403636861.901666403 0.00969 -0.10686 0.26847 0.82627 0.03797 0.56114 -0.03090
1403636862.001666546 0.00392 -0.10340 0.21104 0.83784 0.03819 0.54338 -0.03618
1403636862.101666451 -0.00133 -0.09825 0.15828 0.84683 0.03660 0.52903 -0.04077
1403636862.201666594 -0.00542 -0.09526 0.12074 0.85108 0.03786 0.52179 -0.04428
1403636862.301666498 -0.00947 -0.09549 0.10970 0.85461 0.04334 0.51598 -0.03903
1403636862.401666403 -0.00831 -0.09552 0.12994 0.85762 0.04604 0.51087 -0.03709
1403636862.501666546 -0.00691 -0.09620 0.17796 0.85568 0.04671 0.51411 -0.03627
1403636862.601666451 -0.00123 -0.09898 0.24031 0.84995 0.04452 0.52440 -0.02474
1403636862.701666594 0.00466 -0.10039 0.30884 0.84230 0.04200 0.53712 -0.01649
1403636862.801666498 0.00926 -0.09987 0.37805 0.83720 0.03597 0.54537 -0.01956
1403636862.901666403 0.01127 -0.10007 0.44281 0.83388 0.02769 0.55076 -0.02318
1403636863.001666546 0.01013 -0.10032 0.48693 0.82813 0.02456 0.55926 -0.02869
1403636863.101666451 0.00908 -0.10302 0.49637 0.82212 0.02998 0.56800 -0.02447
1403636863.301666498 0.00629 -0.10475 0.42216 0.82065 0.04036 0.56985 -0.01319
1403636863.401666403 0.00694 -0.10499 0.35585 0.82282 0.04061 0.56678 -0.00836
1403636863.501666546 0.00452 -0.10478 0.28680 0.82745 0.03726 0.56019 -0.01094
1403636863.601666451 -0.00039 -0.10311 0.21852 0.83537 0.03574 0.54796 -0.02484
1403636863.701666594 -0.00626 -0.10244 0.15990 0.84361 0.03303 0.53485 -0.03418
