1403636581.913555384 -0.00914 0.00476 -0.11297 0.81234 0.05296 0.57846 -0.05179
1403636582.013555527 -0.01318 0.00539 -0.17458 0.82084 0.05218 0.56623 -0.05369
1403636582.113555431 -0.01724 0.00827 -0.22377 0.83046 0.06013 0.55054 -0.06025
1403636582.213555574 -0.02282 0.01124 -0.24460 0.83736 0.06392 0.53917 -0.06361
1403636582.413555384 -0.02106 0.01680 -0.19126 0.83503 0.06599 0.54195 -0.06826
1403636582.513555527 -0.01872 0.01821 -0.13031 0.82704 0.06902 0.55329 -0.07148
1403636582.613555431 -0.01700 0.01730 -0.06533 0.82284 0.06692 0.56049 -0.06571
1403636582.713555574 -0.01225 0.01518 0.00125 0.82073 0.06316 0.56440 -0.06221
1403636582.813555479 -0.00779 0.01080 0.06418 0.81676 0.05508 0.57121 -0.05988
1403636582.913555384 -0.00343 0.00383 0.13764 0.80871 0.04500 0.58373 -0.05677
1403636583.013555527 -0.00173 -0.00023 0.17427 0.79876 0.03963 0.59803 -0.05276
1403636583.113555431 0.00698 -0.00205 0.19664 0.79378 0.04138 0.60450 -0.05274
1403636583.313555479 -0.00344 -0.01271 0.13776 0.79522 0.04605 0.60249 -0.05019
1403636583.413555384 -0.00186 -0.00948 0.07922 0.79684 0.04977 0.59958 -0.05553
1403636583.513555527 -0.00538 -0.00931 0.01004 0.79915 0.05767 0.59517 -0.06174
1403636583.613555431 -0.00147 -0.01601 -0.05561 0.80509 0.06020 0.58726 -0.05772
1403636583.713555574 -0.00500 -0.01737 -0.12413 0.81572 0.06088 0.57159 -0.06467
1403636583.813555479 -0.00840 -0.01733 -0.18219 0.82794 0.05909 0.55333 -0.06960
1403636583.913555384 -0.01210 -0.01825 -0.22738 0.83465 0.06294 0.54295 -0.06783
1403636584.013555527 -0.01520 -0.01871 -0.25301 0.83640 0.07012 0.53928 -0.06852
1403636584.113555431 -0.01772 -0.01753 -0.25412 0.83575 0.07425 0.53913 -0.07314
1403636584.213555574 -0.01567 -0.01778 -0.22606 0.83562 0.07473 0.53935 -0.07256
1403636584.313555479 -0.01146 -0.01846 -0.17670 0.83366 0.07053 0.54349 -0.06817
1403636584.413555384 -0.00190 -0.02910 -0.10858 0.83190 0.07222 0.54661 -0.06275
1403636584.513555527 0.00205 -0.02179 -0.04310 0.82765 0.07061 0.55395 -0.05618
1403636584.613555431 0.00855 -0.02274 0.03067 0.81903 0.06416 0.56770 -0.05276
1403636584.713555574 0.01213 -0.02352 0.10033 0.80669 0.05834 0.58589 -0.05086
1403636584.813555479 0.01309 -0.02537 0.15911 0.79622 0.05633 0.59997 -0.05375
1403636584.913555384 0.01035 -0.02388 0.19857 0.78987 0.05291 0.60819 -0.05839
1403636585.213555574 0.01275 -0.02429 0.16417 0.79505 0.04385 0.60237 -0.05587
1403636585.313555479 0.01559 -0.02572 0.11477 0.79863 0.04595 0.59819 -0.04744
1403636585.413555384 0.01698 -0.02743 0.06053 0.80211 0.04934 0.59386 -0.03899
1403636585.513555527 0.01612 -0.02776 0.00709 0.80819 0.05884 0.58421 -0.04549
1403636585.613555431 0.00767 -0.02871 -0.03909 0.81415 0.06817 0.57398 -0.05540
1403636585.713555574 -0.00423 -0.02959 -0.07090 0.82129 0.07219 0.56201 -0.06644
1403636585.813555479 -0.01557 -0.03064 -0.08736 0.82983 0.07218 0.54811 -0.07575
1403636585.913555384 -0.02625 -0.03112 -0.09211 0.83974 0.07207 0.53169 -0.08338
1403636586.013555527 -0.03376 -0.03150 -0.09123 0.85188 0.06905 0.51254 -0.08262
1403636586.113555431 -0.03978 -0.03096 -0.08830 0.86494 0.06049 0.49313 -0.07092
1403636586.213555574 -0.04715 -0.02722 -0.08357 0.87485 0.05277 0.47707 -0.06526
1403636586.313555479 -0.05701 -0.02465 -0.07999 0.88556 0.04829 0.45762 -0.06356
1403636586.413555384 -0.06827 -0.02472 -0.07803 0.89609 0.04267 0.43746 -0.06190
1403636586.513555527 -0.07903 -0.02850 -0.07660 0.90410 0.04756 0.41989 -0.06349
1403636586.613555431 -0.08483 -0.03561 -0.07344 0.90830 0.05544 0.40875 -0.06955
1403636586.813555479 -0.07937 -0.05287 -0.06774 0.90427 0.05902 0.41530 -0.07962
1403636587.013555527 -0.06865 -0.05742 -0.06924 0.89943 0.06971 0.42309 -0.08467
1403636587.313555479 -0.04694 -0.07381 -0.07154 0.90325 0.07347 0.41465 -0.08251
1403636587.413555384 -0.03587 -0.09132 -0.07365 0.90437 0.07021 0.41295 -0.08160
1403636587.513555527 -0.02460 -0.11544 -0.07587 0.90571 0.06558 0.41069 -0.08194
1403636587.613555431 -0.01311 -0.14606 -0.07733 0.90621 0.06085 0.41039 -0.08165
1403636587.713555574 0.00005 -0.18026 -0.07751 0.90439 0.05443 0.41537 -0.08114
1403636587.813555479 0.01335 -0.21534 -0.07773 0.90227 0.04644 0.42120 -0.07960
1403636587.913555384 0.02480 -0.24925 -0.08128 0.90289 0.04015 0.42101 -0.07691
1403636588.013555527 0.03400 -0.28054 -0.08752 0.90735 0.03452 0.41320 -0.06923
1403636588.113555431 0.04144 -0.30561 -0.09475 0.91110 0.02953 0.40570 -0.06656
1403636588.213555574 0.04685 -0.32427 -0.10108 0.91200 0.02988 0.40379 -0.06578
1403636588.713555574 0.03282 -0.30018 -0.09972 0.90914 0.03071 0.40898 -0.07243
1403636588.813555479 0.02117 -0.27362 -0.09818 0.91004 0.03527 0.40614 -0.07510
1403636588.913555384 0.00850 -0.24036 -0.09635 0.90995 0.03865 0.40520 -0.07946
1403636589.013555527 -0.00628 -0.20232 -0.09184 0.90838 0.04348 0.40748 -0.08319
1403636589.113555431 -0.02239 -0.16116 -0.08511 0.90554 0.04948 0.41228 -0.08696
1403636589.213555574 -0.03838 -0.11742 -0.07717 0.90342 0.05380 0.41561 -0.09061
1403636589.313555479 -0.05495 -0.07133 -0.07097 0.90350 0.05933 0.41415 -0.09303
1403636589.413555384 -0.07130 -0.02443 -0.06792 0.90458 0.06540 0.41048 -0.09474
1403636589.513555527 -0.08693 0.02245 -0.06617 0.90406 0.06870 0.41104 -0.09491
